order_id,order_date,customer_id,customer_segment,country,city,product_category,product_name,quantity,unit_price,discount_applied,tax_amount,total_amount,payment_method,order_status,updated_at
1673,16-10-2024,C3212,Corporate,USA,New York,Home Appliances,Refrigerator,2,848,150,169.6,1715.6,Cash,Completed,16-10-2024
1674,25-03-2024,C8445,Corporate,UK,London,Electronics,Headphones,2,2968,50,593.6,6479.6,Credit Card,Cancelled,25-03-2024
1675,12-11-2023,C3063,Corporate,India,Bangalore,Fashion,T-Shirt,4,1374,150,549.6,5895.6,Net Banking,Completed,12-11-2023
1676,03-09-2024,C5335,Home Office,UK,Manchester,Fashion,T-Shirt,2,338,150,67.6,593.6,Cash,Returned,03-09-2024
1677,14-09-2021,C6652,Corporate,India,Chennai,Fashion,Shoes,2,1247,0,249.4,2743.4,Net Banking,Completed,14-09-2021
1678,10-07-2021,C7714,Consumer,USA,San Francisco,Groceries,Spices,1,1347,0,134.7,1481.7,Credit Card,Returned,10-07-2021
1679,31-01-2024,C9217,Home Office,UK,London,Fashion,Shoes,2,2919,0,583.8,6421.8,Cash,Completed,31-01-2024
1680,13-03-2023,C8026,Corporate,USA,Chicago,Fashion,T-Shirt,4,606,0,242.4,2666.4,Debit Card,Cancelled,13-03-2023
1681,16-11-2025,C5982,Corporate,Germany,Berlin,Home Appliances,Washing Machine,2,435,0,87,957,Debit Card,Completed,16-11-2025
1682,06-10-2021,C4309,Home Office,Germany,Munich,Groceries,Spices,4,1402,150,560.8,6018.8,Net Banking,Completed,06-10-2021
1683,04-03-2025,C4143,Corporate,USA,Austin,Groceries,Rice,4,1668,50,667.2,7289.2,Net Banking,Cancelled,04-03-2025
1684,18-04-2025,C1190,Consumer,Germany,Munich,Home Appliances,Refrigerator,5,847,50,423.5,4608.5,Net Banking,Completed,18-04-2025
1685,01-05-2022,C8084,Consumer,UK,Manchester,Groceries,Rice,5,415,150,207.5,2132.5,Credit Card,Returned,01-05-2022
1686,08-06-2023,C1170,Corporate,USA,Austin,Groceries,Rice,2,1430,0,286,3146,UPI,Completed,08-06-2023
1687,17-08-2023,C2521,Consumer,India,Chennai,Groceries,Spices,4,2208,100,883.2,9615.2,Net Banking,Returned,17-08-2023
1688,12-12-2023,C1935,Corporate,UK,Manchester,Groceries,Rice,2,1080,50,216,2326,Net Banking,Cancelled,12-12-2023
1689,02-05-2024,C4997,Corporate,India,Bangalore,Electronics,Headphones,5,1216,0,608,6688,Credit Card,Returned,02-05-2024
1690,19-11-2025,C1498,Corporate,UK,Manchester,Groceries,Spices,1,2520,150,252,2622,Net Banking,Cancelled,19-11-2025
1691,04-09-2021,C1970,Corporate,UK,Manchester,Fashion,T-Shirt,2,1760,100,352,3772,UPI,Cancelled,04-09-2021
1692,18-11-2025,C3887,Consumer,USA,Austin,Electronics,Mobile,5,265,0,132.5,1457.5,Credit Card,Completed,18-11-2025
1693,09-04-2021,C6166,Home Office,Germany,Munich,Groceries,Spices,1,2803,150,280.3,2933.3,Debit Card,Completed,09-04-2021
1694,06-05-2021,C4302,Consumer,USA,New York,Groceries,Rice,4,361,0,144.4,1588.4,Credit Card,Cancelled,06-05-2021
1695,25-03-2021,C4757,Consumer,USA,Chicago,Fashion,Shoes,1,781,50,78.1,809.1,UPI,Completed,25-03-2021
1696,28-10-2025,C3405,Corporate,UK,Manchester,Home Appliances,Refrigerator,1,727,0,72.7,799.7,UPI,Completed,28-10-2025
1697,06-01-2023,C6688,Home Office,USA,Austin,Home Appliances,Refrigerator,4,2453,100,981.2,10693.2,Credit Card,Cancelled,06-01-2023
1698,06-01-2025,C3569,Consumer,USA,San Francisco,Fashion,Shoes,2,2545,0,509,5599,Net Banking,Cancelled,06-01-2025
1699,21-01-2022,C4430,Consumer,USA,Austin,Electronics,Mobile,2,837,50,167.4,1791.4,Debit Card,Returned,21-01-2022
1700,31-08-2024,C8051,Home Office,UK,London,Electronics,Mobile,4,2690,50,1076,11786,Debit Card,Returned,31-08-2024
1701,25-01-2022,C3039,Consumer,USA,Chicago,Electronics,Headphones,5,1901,0,950.5,10455.5,Net Banking,Completed,25-01-2022
1702,28-07-2023,C1039,Home Office,Germany,Berlin,Electronics,Headphones,2,289,100,57.8,535.8,Cash,Completed,28-07-2023
1703,07-12-2021,C2448,Home Office,UK,London,Electronics,Headphones,4,1532,100,612.8,6640.8,Cash,Completed,07-12-2021
1704,08-03-2022,C4200,Consumer,India,Mumbai,Home Appliances,Microwave,5,829,0,414.5,4559.5,Credit Card,Cancelled,08-03-2022
1705,21-07-2025,C2068,Consumer,Germany,Munich,Groceries,Oil,5,1577,0,788.5,8673.5,Net Banking,Returned,21-07-2025
1706,13-09-2021,C4486,Corporate,India,Mumbai,Groceries,Oil,3,563,0,168.9,1857.9,Debit Card,Cancelled,13-09-2021
1707,15-05-2022,C3795,Corporate,USA,New York,Electronics,Laptop,5,695,100,347.5,3722.5,UPI,Cancelled,15-05-2022
1708,13-04-2025,C6502,Consumer,USA,Chicago,Fashion,Jeans,3,584,0,175.2,1927.2,Debit Card,Returned,13-04-2025
1709,03-04-2024,C9960,Consumer,Germany,Munich,Fashion,T-Shirt,2,401,50,80.2,832.2,Net Banking,Returned,03-04-2024
1710,20-06-2024,C3428,Corporate,USA,New York,Fashion,Shoes,3,455,100,136.5,1401.5,Cash,Completed,20-06-2024
1711,12-10-2024,C9148,Home Office,Germany,Munich,Home Appliances,Microwave,2,680,100,136,1396,Credit Card,Completed,12-10-2024
1712,20-04-2024,C9610,Home Office,USA,Austin,Electronics,Mobile,4,279,0,111.6,1227.6,UPI,Returned,20-04-2024
1713,09-10-2021,C4496,Home Office,Germany,Berlin,Home Appliances,Washing Machine,2,956,0,191.2,2103.2,Credit Card,Completed,09-10-2021
1714,29-08-2022,C2418,Corporate,India,Delhi,Electronics,Laptop,5,326,0,163,1793,Cash,Returned,29-08-2022
1715,16-04-2021,C5563,Corporate,India,Bangalore,Home Appliances,Refrigerator,1,750,100,75,725,UPI,Returned,16-04-2021
1716,09-09-2024,C1826,Home Office,Germany,Munich,Home Appliances,Microwave,5,2604,100,1302,14222,Credit Card,Returned,09-09-2024
1717,08-10-2023,C4512,Consumer,India,Delhi,Electronics,Laptop,1,1625,100,162.5,1687.5,Credit Card,Returned,08-10-2023
1718,21-08-2025,C4404,Home Office,USA,San Francisco,Fashion,Shoes,1,460,0,46,506,UPI,Returned,21-08-2025
1719,10-06-2021,C2001,Home Office,UK,London,Fashion,Shoes,2,2370,150,474,5064,UPI,Cancelled,10-06-2021
1720,30-12-2022,C3740,Consumer,UK,London,Electronics,Mobile,5,2814,100,1407,15377,Net Banking,Returned,30-12-2022
1721,21-08-2023,C5007,Corporate,India,Mumbai,Home Appliances,Washing Machine,5,437,150,218.5,2253.5,Debit Card,Completed,21-08-2023
1722,15-05-2022,C9204,Corporate,India,Bangalore,Groceries,Rice,1,673,50,67.3,690.3,Net Banking,Returned,15-05-2022
1723,11-04-2021,C1091,Corporate,USA,Austin,Electronics,Headphones,2,502,0,100.4,1104.4,Credit Card,Returned,11-04-2021
1724,04-06-2023,C8640,Consumer,USA,Austin,Home Appliances,Microwave,5,697,0,348.5,3833.5,Cash,Returned,04-06-2023
1725,11-07-2021,C1406,Home Office,India,Mumbai,Fashion,T-Shirt,3,358,0,107.4,1181.4,Net Banking,Returned,11-07-2021
1726,04-08-2021,C8156,Corporate,India,Chennai,Electronics,Mobile,2,2334,0,466.8,5134.8,Cash,Returned,04-08-2021
1727,26-05-2022,C8005,Corporate,India,Delhi,Home Appliances,Microwave,4,1716,0,686.4,7550.4,UPI,Cancelled,26-05-2022
1728,28-05-2021,C9593,Consumer,India,Mumbai,Home Appliances,Refrigerator,1,761,0,76.1,837.1,Net Banking,Returned,28-05-2021
1729,23-03-2021,C6919,Corporate,Germany,Munich,Electronics,Mobile,5,563,150,281.5,2946.5,UPI,Returned,23-03-2021
1730,12-09-2022,C3366,Home Office,USA,Chicago,Fashion,Jeans,2,1404,0,280.8,3088.8,Cash,Completed,12-09-2022
1731,28-08-2022,C1869,Home Office,Germany,Berlin,Electronics,Laptop,5,1567,150,783.5,8468.5,Credit Card,Returned,28-08-2022
1732,31-10-2021,C7186,Corporate,India,Bangalore,Electronics,Laptop,4,1026,100,410.4,4414.4,Cash,Cancelled,31-10-2021
1733,07-05-2022,C8923,Consumer,India,Bangalore,Groceries,Spices,4,1793,0,717.2,7889.2,Cash,Completed,07-05-2022
1734,27-12-2023,C8254,Home Office,UK,London,Electronics,Headphones,1,726,0,72.6,798.6,UPI,Cancelled,27-12-2023
1735,22-09-2023,C1692,Corporate,USA,Austin,Groceries,Spices,3,997,50,299.1,3240.1,UPI,Cancelled,22-09-2023
1736,31-12-2022,C7664,Home Office,USA,San Francisco,Electronics,Mobile,3,1955,0,586.5,6451.5,Debit Card,Returned,31-12-2022
1737,26-01-2025,C2878,Corporate,USA,New York,Fashion,Shoes,5,2396,150,1198,13028,Credit Card,Returned,26-01-2025
1738,27-04-2025,C2725,Corporate,India,Bangalore,Electronics,Mobile,1,331,50,33.1,314.1,Net Banking,Cancelled,27-04-2025
1739,06-11-2022,C8589,Home Office,India,Mumbai,Home Appliances,Microwave,4,1400,0,560,6160,Credit Card,Returned,06-11-2022
1740,13-09-2025,C7397,Home Office,USA,New York,Home Appliances,Refrigerator,3,2863,50,858.9,9397.9,Credit Card,Completed,13-09-2025
1741,24-02-2024,C8804,Corporate,USA,San Francisco,Home Appliances,Microwave,3,2194,50,658.2,7190.2,Cash,Cancelled,24-02-2024
1742,17-09-2024,C3363,Home Office,Germany,Berlin,Home Appliances,Refrigerator,5,425,0,212.5,2337.5,UPI,Cancelled,17-09-2024
1743,05-05-2022,C6621,Home Office,Germany,Berlin,Groceries,Rice,2,2857,0,571.4,6285.4,Debit Card,Returned,05-05-2022
1744,24-05-2024,C8074,Home Office,Germany,Berlin,Home Appliances,Microwave,4,1835,0,734,8074,Net Banking,Cancelled,24-05-2024
1745,14-11-2024,C8448,Home Office,Germany,Munich,Groceries,Oil,3,2449,0,734.7,8081.7,Cash,Cancelled,14-11-2024
1746,19-06-2023,C3282,Home Office,Germany,Munich,Groceries,Oil,2,2623,0,524.6,5770.6,Debit Card,Returned,19-06-2023
1747,08-01-2024,C1625,Home Office,Germany,Berlin,Fashion,Shoes,1,2866,150,286.6,3002.6,UPI,Completed,08-01-2024
1748,26-06-2021,C2989,Home Office,UK,London,Electronics,Laptop,2,1353,50,270.6,2926.6,UPI,Cancelled,26-06-2021
1749,10-12-2022,C2185,Corporate,USA,San Francisco,Home Appliances,Washing Machine,3,1402,0,420.6,4626.6,UPI,Cancelled,10-12-2022
1750,20-01-2021,C7018,Home Office,India,Bangalore,Groceries,Oil,2,2299,150,459.8,4907.8,Debit Card,Returned,20-01-2021
1751,03-02-2022,C4782,Consumer,USA,San Francisco,Electronics,Laptop,5,1766,50,883,9663,Cash,Returned,03-02-2022
1752,05-03-2023,C8203,Consumer,Germany,Munich,Groceries,Spices,4,1963,150,785.2,8487.2,Net Banking,Cancelled,05-03-2023
1753,08-01-2024,C6360,Corporate,USA,San Francisco,Groceries,Rice,3,1562,150,468.6,5004.6,UPI,Returned,08-01-2024
1754,06-07-2024,C9798,Consumer,UK,London,Home Appliances,Washing Machine,1,1729,100,172.9,1801.9,Debit Card,Completed,06-07-2024
1755,29-01-2022,C4192,Consumer,Germany,Munich,Fashion,Shoes,4,2799,0,1119.6,12315.6,Cash,Returned,29-01-2022
1756,11-12-2022,C4658,Home Office,India,Delhi,Home Appliances,Microwave,1,1253,100,125.3,1278.3,Debit Card,Completed,11-12-2022
1757,22-12-2023,C4454,Corporate,UK,Manchester,Fashion,Shoes,4,470,150,188,1918,Net Banking,Completed,22-12-2023
1758,31-08-2023,C3668,Consumer,Germany,Berlin,Groceries,Oil,5,237,0,118.5,1303.5,Net Banking,Cancelled,31-08-2023
1759,04-12-2024,C7126,Home Office,Germany,Munich,Groceries,Oil,4,830,0,332,3652,Cash,Cancelled,04-12-2024
1760,08-12-2023,C2642,Home Office,USA,San Francisco,Electronics,Headphones,1,863,150,86.3,799.3,UPI,Completed,08-12-2023
1761,06-11-2025,C8527,Corporate,UK,London,Fashion,T-Shirt,1,2867,0,286.7,3153.7,Cash,Cancelled,06-11-2025
1762,23-04-2021,C2532,Corporate,India,Mumbai,Groceries,Rice,3,314,50,94.2,986.2,Cash,Cancelled,23-04-2021
1763,24-04-2022,C2557,Home Office,India,Delhi,Home Appliances,Refrigerator,4,2312,150,924.8,10022.8,Debit Card,Cancelled,24-04-2022
1764,03-04-2025,C7423,Home Office,India,Chennai,Home Appliances,Refrigerator,3,1794,150,538.2,5770.2,UPI,Cancelled,03-04-2025
1765,16-11-2023,C9844,Home Office,Germany,Munich,Groceries,Oil,5,1097,50,548.5,5983.5,UPI,Completed,16-11-2023
1766,21-04-2023,C7194,Corporate,USA,Chicago,Home Appliances,Microwave,4,2930,50,1172,12842,Debit Card,Completed,21-04-2023
1767,19-07-2024,C5782,Corporate,UK,London,Home Appliances,Washing Machine,1,1912,100,191.2,2003.2,Debit Card,Cancelled,19-07-2024
1768,24-12-2021,C5089,Home Office,India,Mumbai,Groceries,Oil,4,2810,0,1124,12364,Net Banking,Returned,24-12-2021
1769,01-10-2023,C4791,Home Office,Germany,Berlin,Fashion,Jeans,2,2029,0,405.8,4463.8,Cash,Cancelled,01-10-2023
1770,17-06-2023,C7004,Home Office,USA,Austin,Home Appliances,Microwave,3,615,100,184.5,1929.5,Net Banking,Completed,17-06-2023
1771,29-03-2021,C1341,Home Office,UK,Manchester,Home Appliances,Washing Machine,1,2487,50,248.7,2685.7,UPI,Cancelled,29-03-2021
1772,02-06-2024,C9187,Home Office,UK,Manchester,Electronics,Headphones,1,683,50,68.3,701.3,Debit Card,Completed,02-06-2024
1773,01-11-2024,C1305,Home Office,Germany,Munich,Electronics,Laptop,4,377,0,150.8,1658.8,Net Banking,Cancelled,01-11-2024
1774,10-03-2023,C6987,Consumer,India,Chennai,Groceries,Rice,3,293,50,87.9,916.9,Cash,Cancelled,10-03-2023
1775,24-11-2023,C3364,Home Office,India,Mumbai,Home Appliances,Refrigerator,2,2518,0,503.6,5539.6,Net Banking,Completed,24-11-2023
1776,22-05-2024,C1863,Corporate,India,Delhi,Groceries,Spices,1,1299,100,129.9,1328.9,Debit Card,Returned,22-05-2024
1777,05-02-2023,C6925,Home Office,Germany,Munich,Home Appliances,Microwave,4,2758,100,1103.2,12035.2,Credit Card,Cancelled,05-02-2023
1778,18-08-2023,C8999,Corporate,India,Bangalore,Home Appliances,Microwave,5,1382,100,691,7501,Cash,Cancelled,18-08-2023
1779,06-06-2023,C8167,Home Office,UK,London,Home Appliances,Microwave,4,810,50,324,3514,Debit Card,Cancelled,06-06-2023
1780,22-01-2025,C2288,Consumer,India,Chennai,Electronics,Laptop,4,2130,0,852,9372,UPI,Completed,22-01-2025
1781,21-12-2025,C1484,Consumer,India,Chennai,Fashion,T-Shirt,4,1721,150,688.4,7422.4,Credit Card,Cancelled,21-12-2025
1782,16-12-2022,C6089,Corporate,USA,New York,Home Appliances,Refrigerator,5,1673,0,836.5,9201.5,UPI,Cancelled,16-12-2022
1783,08-10-2022,C1166,Home Office,USA,Chicago,Groceries,Spices,2,1886,0,377.2,4149.2,Cash,Completed,08-10-2022
1784,12-12-2022,C3537,Corporate,UK,London,Fashion,Shoes,5,1109,0,554.5,6099.5,Net Banking,Returned,12-12-2022
1785,13-01-2022,C3983,Home Office,India,Chennai,Electronics,Headphones,4,487,0,194.8,2142.8,Cash,Cancelled,13-01-2022
1786,08-08-2024,C7112,Home Office,India,Delhi,Home Appliances,Refrigerator,5,1234,0,617,6787,Debit Card,Cancelled,08-08-2024
1787,02-08-2024,C6558,Corporate,UK,Manchester,Groceries,Rice,1,1941,150,194.1,1985.1,Cash,Completed,02-08-2024
1788,01-06-2025,C7602,Home Office,Germany,Munich,Electronics,Headphones,1,2144,0,214.4,2358.4,UPI,Completed,01-06-2025
1789,10-06-2021,C3567,Consumer,USA,San Francisco,Electronics,Laptop,3,1396,150,418.8,4456.8,Cash,Completed,10-06-2021
1790,24-03-2023,C2281,Home Office,India,Bangalore,Fashion,Shoes,4,1545,150,618,6648,Credit Card,Cancelled,24-03-2023
1791,26-07-2025,C1180,Corporate,India,Bangalore,Electronics,Mobile,5,2442,50,1221,13381,Debit Card,Cancelled,26-07-2025
1792,09-08-2025,C6159,Home Office,Germany,Berlin,Fashion,T-Shirt,1,2707,0,270.7,2977.7,Credit Card,Cancelled,09-08-2025
1793,06-11-2025,C7634,Corporate,UK,Manchester,Electronics,Laptop,5,2664,0,1332,14652,Debit Card,Returned,06-11-2025
1794,27-08-2023,C8739,Consumer,Germany,Berlin,Electronics,Headphones,3,2524,50,757.2,8279.2,Net Banking,Cancelled,27-08-2023
1795,27-09-2023,C5484,Consumer,Germany,Munich,Groceries,Oil,5,1935,150,967.5,10492.5,UPI,Returned,27-09-2023
1796,12-03-2021,C4261,Home Office,USA,San Francisco,Electronics,Headphones,5,2969,50,1484.5,16279.5,Debit Card,Cancelled,12-03-2021
1797,10-09-2021,C7563,Home Office,USA,Chicago,Fashion,Jeans,5,537,150,268.5,2803.5,Cash,Cancelled,10-09-2021
1798,03-06-2024,C9138,Corporate,UK,Manchester,Home Appliances,Washing Machine,4,609,50,243.6,2629.6,UPI,Returned,03-06-2024
1799,23-05-2023,C7620,Consumer,India,Delhi,Electronics,Mobile,1,1108,0,110.8,1218.8,Credit Card,Cancelled,23-05-2023
1800,19-09-2021,C9641,Consumer,Germany,Berlin,Fashion,Shoes,4,1036,0,414.4,4558.4,UPI,Returned,19-09-2021
1801,15-08-2024,C1538,Consumer,India,Bangalore,Groceries,Oil,2,647,0,129.4,1423.4,Debit Card,Cancelled,15-08-2024
1802,19-11-2022,C8359,Home Office,UK,London,Home Appliances,Microwave,2,942,0,188.4,2072.4,UPI,Cancelled,19-11-2022
1803,03-03-2021,C3852,Consumer,Germany,Berlin,Home Appliances,Washing Machine,3,2440,150,732,7902,Debit Card,Completed,03-03-2021
1804,21-03-2022,C4252,Consumer,Germany,Munich,Home Appliances,Refrigerator,5,2621,150,1310.5,14265.5,Net Banking,Completed,21-03-2022
1805,09-08-2025,C2864,Home Office,UK,Manchester,Electronics,Laptop,1,951,0,95.1,1046.1,UPI,Completed,09-08-2025
1806,05-01-2025,C1952,Corporate,India,Delhi,Home Appliances,Washing Machine,2,2616,0,523.2,5755.2,Cash,Cancelled,05-01-2025
1807,02-08-2021,C1432,Corporate,UK,Manchester,Fashion,Shoes,1,582,150,58.2,490.2,UPI,Returned,02-08-2021
1808,28-04-2024,C7255,Home Office,USA,San Francisco,Fashion,Jeans,2,1598,100,319.6,3415.6,Credit Card,Returned,28-04-2024
1809,12-02-2023,C9850,Consumer,UK,Manchester,Electronics,Headphones,1,1429,0,142.9,1571.9,Net Banking,Returned,12-02-2023
1810,15-01-2022,C3290,Corporate,Germany,Munich,Home Appliances,Microwave,4,1545,0,618,6798,UPI,Completed,15-01-2022
1811,12-11-2024,C5949,Home Office,USA,Austin,Groceries,Oil,1,327,0,32.7,359.7,Credit Card,Returned,12-11-2024
1812,05-02-2025,C9356,Corporate,USA,New York,Home Appliances,Microwave,2,1773,0,354.6,3900.6,Net Banking,Completed,05-02-2025
1813,05-06-2023,C3432,Home Office,UK,Manchester,Fashion,Jeans,3,2472,0,741.6,8157.6,Net Banking,Cancelled,05-06-2023
1814,23-07-2022,C1605,Corporate,UK,Manchester,Fashion,Jeans,5,1934,100,967,10537,Cash,Returned,23-07-2022
1815,10-04-2024,C6967,Consumer,UK,London,Home Appliances,Washing Machine,3,1971,50,591.3,6454.3,Cash,Cancelled,10-04-2024
1816,23-12-2021,C3300,Corporate,USA,Chicago,Groceries,Oil,4,2171,50,868.4,9502.4,Net Banking,Returned,23-12-2021
1817,11-09-2022,C7753,Consumer,USA,Chicago,Electronics,Mobile,3,2478,0,743.4,8177.4,Credit Card,Cancelled,11-09-2022
1818,21-05-2024,C6682,Consumer,Germany,Munich,Fashion,T-Shirt,2,2488,150,497.6,5323.6,UPI,Cancelled,21-05-2024
1819,23-04-2024,C8975,Home Office,UK,London,Groceries,Oil,3,860,150,258,2688,Cash,Cancelled,23-04-2024
1820,18-10-2023,C6600,Home Office,Germany,Berlin,Home Appliances,Microwave,1,1688,0,168.8,1856.8,Credit Card,Completed,18-10-2023
1821,23-03-2024,C9229,Home Office,Germany,Berlin,Fashion,Shoes,5,1268,0,634,6974,Credit Card,Completed,23-03-2024
1822,30-06-2022,C7553,Home Office,Germany,Munich,Fashion,Shoes,1,1961,150,196.1,2007.1,Credit Card,Returned,30-06-2022
1823,06-09-2024,C7169,Corporate,UK,Manchester,Fashion,Shoes,1,228,0,22.8,250.8,UPI,Cancelled,06-09-2024
1824,13-02-2022,C3728,Consumer,USA,San Francisco,Home Appliances,Refrigerator,3,444,50,133.2,1415.2,Credit Card,Returned,13-02-2022
1825,08-10-2021,C3734,Consumer,India,Bangalore,Electronics,Headphones,3,2208,50,662.4,7236.4,Debit Card,Completed,08-10-2021
1826,02-07-2021,C1869,Consumer,Germany,Munich,Groceries,Spices,5,1834,0,917,10087,Credit Card,Completed,02-07-2021
1827,24-08-2022,C4498,Corporate,UK,London,Electronics,Headphones,1,2384,150,238.4,2472.4,Net Banking,Completed,24-08-2022
1828,12-06-2025,C1044,Home Office,UK,London,Groceries,Rice,1,2170,100,217,2287,UPI,Completed,12-06-2025
1829,11-07-2025,C2587,Corporate,UK,Manchester,Home Appliances,Washing Machine,2,1387,0,277.4,3051.4,Cash,Returned,11-07-2025
1830,01-12-2022,C7684,Home Office,India,Chennai,Home Appliances,Washing Machine,3,1384,0,415.2,4567.2,Credit Card,Completed,01-12-2022
1831,10-04-2023,C3834,Home Office,USA,Austin,Fashion,T-Shirt,2,2581,0,516.2,5678.2,Credit Card,Cancelled,10-04-2023
1832,09-10-2022,C8290,Home Office,India,Chennai,Home Appliances,Washing Machine,2,1479,0,295.8,3253.8,Net Banking,Returned,09-10-2022
1833,21-02-2025,C6134,Home Office,UK,London,Electronics,Headphones,5,1006,100,503,5433,Debit Card,Completed,21-02-2025
1834,05-01-2023,C9315,Corporate,India,Bangalore,Home Appliances,Washing Machine,5,955,0,477.5,5252.5,Credit Card,Cancelled,05-01-2023
1835,25-07-2025,C8519,Corporate,USA,New York,Electronics,Headphones,1,594,0,59.4,653.4,Net Banking,Returned,25-07-2025
1836,10-10-2024,C6935,Home Office,USA,New York,Home Appliances,Microwave,2,378,100,75.6,731.6,Cash,Completed,10-10-2024
1837,08-08-2025,C6274,Consumer,India,Delhi,Electronics,Headphones,2,1676,100,335.2,3587.2,Cash,Cancelled,08-08-2025
1838,23-07-2024,C3847,Home Office,India,Chennai,Fashion,Shoes,1,2526,50,252.6,2728.6,Credit Card,Returned,23-07-2024
1839,27-01-2025,C9192,Home Office,USA,New York,Fashion,Shoes,3,2016,50,604.8,6602.8,Credit Card,Returned,27-01-2025
1840,15-02-2022,C8737,Home Office,India,Delhi,Groceries,Rice,2,334,0,66.8,734.8,Credit Card,Completed,15-02-2022
1841,10-10-2023,C2318,Corporate,Germany,Berlin,Fashion,Shoes,4,1762,0,704.8,7752.8,UPI,Completed,10-10-2023
1842,05-10-2025,C3450,Corporate,Germany,Berlin,Groceries,Spices,3,2698,50,809.4,8853.4,Net Banking,Completed,05-10-2025
1843,09-10-2024,C3915,Corporate,Germany,Munich,Fashion,Shoes,1,1552,0,155.2,1707.2,Debit Card,Returned,09-10-2024
1844,11-10-2025,C9494,Consumer,India,Bangalore,Groceries,Oil,4,1879,150,751.6,8117.6,Credit Card,Completed,11-10-2025
1845,18-05-2024,C9534,Home Office,India,Delhi,Electronics,Mobile,5,277,50,138.5,1473.5,Cash,Completed,18-05-2024
1846,08-06-2024,C5080,Consumer,Germany,Munich,Electronics,Mobile,1,2103,0,210.3,2313.3,Cash,Cancelled,08-06-2024
1847,13-09-2023,C6537,Consumer,USA,Chicago,Groceries,Oil,1,1166,0,116.6,1282.6,Credit Card,Returned,13-09-2023
1848,29-08-2023,C2909,Corporate,India,Chennai,Groceries,Oil,2,1982,50,396.4,4310.4,Cash,Cancelled,29-08-2023
1849,21-09-2022,C2623,Consumer,USA,Chicago,Fashion,Shoes,4,712,0,284.8,3132.8,Net Banking,Cancelled,21-09-2022
1850,13-01-2025,C2739,Corporate,USA,San Francisco,Home Appliances,Refrigerator,3,1922,150,576.6,6192.6,Credit Card,Returned,13-01-2025
1851,19-06-2023,C5481,Consumer,USA,San Francisco,Fashion,Shoes,3,612,150,183.6,1869.6,Net Banking,Cancelled,19-06-2023
